taxonomy	SM.03_01	SM.03_03	SM.04_01	SM.04_03	SM.08_01	SM.08_02	SM.08_03	SM.08_04	SM.08_05	SM.08_09	SM.08_13	SM.09_01	SM.09_03	SM.11_01	SM.11_03	SM.12_01	SM.12_03	SM.13_01	SM.13_03	SM.17_01	SM.17_03	SM.30_01	SM.30_03	SM.31_01	SM.31_03
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_SGB1977	0	0	0	0	0	0	0	0	0.00132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Schaalia|s__Schaalia_georgiae	0	0	0	0	0	0	0	0	0.00121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_mediterraneense	0	0	0	0	0	0	0	0	0	0.11871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB3363|s__GGB3363_SGB4447	0	0	0	0	0	0	0	0	0	0.07181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_SGB5076	0	0	0	0	0	0	0	0	0	0.01548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3534|s__GGB3534_SGB4722	0	0	0	0	0	0	0	0	0	0.00137	0	0	0	0	0	0.01058	0.00797	0	0	0.06698	0.01702	0	0	0	0.00112
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__GGB10485|s__GGB10485_SGB49305	0	0	0	0	0	0	0	0	0	0.00052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__GGB3265|s__GGB3265_SGB4313	0	0	0	0	0	0	0	0	0	0.00032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudolongum	0	0	0	0	0	0	0	0	0	0	0.77476	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	0	0	0	0.00249	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Paralachnospira|s__Candidatus_Paralachnospira_caecorum	0	0	0	0	0	0	0	0	0	0	0.00067	0	0	0	0	0	0	0	0	0.00781	0.01875	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783|f__FGB76783|g__GGB80011|s__GGB80011_SGB15267	0	0	0	0	0	0	0	0	0	0	0	1.76067	1.63715	0.00298	0.00503	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9708|s__GGB9708_SGB15234	0	0	0	0	0	0	0	0	0	0	0	0.71592	0.82827	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB75721|o__OFGB75721|f__FGB75721|g__GGB9524|s__GGB9524_SGB14923	0	0	0	0	0	0	0	0	0	0	0	0.52728	0.14038	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB9602|s__GGB9602_SGB15031	0	0	0	0	0	0	0	0	0	0	0	0.51555	0.38166	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__CFGB2403|o__OFGB2403|f__FGB2403|g__GGB6601|s__GGB6601_SGB9333	0	0	0	0	0	0	0	0	0	0	0	0.40102	0.29728	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9642|s__GGB9642_SGB15119	0	0	0	0	0	0	0	0	0	0	0	0.35553	0.20683	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium	0	0	0	0	0	0	0	0	0	0	0	0.34017	0.15676	2.2166	0.76317	0.58427	0.05524	0	0	0.00566	0.01117	0.60615	1.20314	0.33999	0.19218
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_communis	0	0	0	0	0	0	0	0	0	0	0	0.33229	0.14153	0	0	0	0	0.10086	0.04473	0	0.02937	0	0	0.18167	0.05059
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0	0	0	0	0	0	0	0	0	0	0	0.22413	0.00228	0.99773	0.07884	0.01693	0	1.78462	0.09126	0.00345	0.00581	0.12416	0.89428	0.01014	0.00586
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3475|s__GGB3475_SGB4638	0	0	0	0	0	0	0	0	0	0	0	0.14054	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified|s__Bacteroidales_bacterium	0	0	0	0	0	0	0	0	0	0	0	0.13534	0.08273	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1422|o__OFGB1422|f__FGB1422|g__GGB3486|s__GGB3486_SGB4658	0	0	0	0	0	0	0	0	0	0	0	0.11824	0.14597	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB4648	0	0	0	0	0	0	0	0	0	0	0	0.07943	0.1988	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_senegalensis	0	0	0	0	0	0	0	0	0	0	0	0.07132	0.08646	0	0	0	0	0	0	0	0	0	0	0.08786	0.00746
k__Bacteria|p__Firmicutes|c__CFGB4881|o__OFGB4881|f__FGB4881|g__GGB14025|s__GGB14025_SGB14906	0	0	0	0	0	0	0	0	0	0	0	0.04784	0.00085	0	0	0	0	0	0	0	0	0	0	0.0233	0.01377
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9641|s__GGB9641_SGB15117	0	0	0	0	0	0	0	0	0	0	0	0.03375	0.03199	0	0.00098	0.04026	0.02075	0	0.26672	0.00154	0.1685	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_SGB47419	0	0	0	0	0	0	0	0	0	0	0	0.03163	0.00983	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Lawsonibacter|s__Lawsonibacter_sp_NSJ_52	0	0	0	0	0	0	0	0	0	0	0	0.03155	0.00342	0	0.00154	0	0	0.014	0.00334	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Lawsonibacter|s__Lawsonibacter_sp_NSJ_51	0	0	0	0	0	0	0	0	0	0	0	0.03005	0.00701	0	0	0	0.00731	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_AF16_48	0	0	0	0	0	0	0	0	0	0	0	0.02686	0.00418	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_VE202_01	0	0	0	0	0	0	0	0	0	0	0	0.02429	0.00362	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9719|s__GGB9719_SGB15272	0	0	0	0	0	0	0	0	0	0	0	0.0197	0.01533	0	0	0.02465	0.32848	0	0	0	0.33965	0.00944	0.7205	0	0.00236
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_NSJ_33	0	0	0	0	0	0	0	0	0	0	0	0.01095	0.00438	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Anaerofilum|s__Anaerofilum_sp_BX8	0	0	0	0	0	0	0	0	0	0	0	0.00902	0.00816	0	0	0	0.00038	0	0	0	0	0	0	0.00242	0.00277
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9537|s__GGB9537_SGB14940	0	0	0	0	0	0	0	0	0	0	0	0.00845	0.01659	0	0	0	0.00193	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227|f__FGB1227|g__GGB3005|s__GGB3005_SGB3996	0	0	0	0	0	0	0	0	0	0	0	0.00575	0.01363	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_BX3	0	0	0	0	0	0	0	0	0	0	0	0.00499	0.01668	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1507|o__OFGB1507|f__FGB1507|g__GGB3818|s__GGB3818_SGB5183	0	0	0	0	0	0	0	0	0	0	0	0.00385	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Weissella|s__Weissella_viridescens	0	0	0	0	0	0	0	0	0	0	0	0.00311	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_sp_AF41_9	0	0	0	0	0	0	0	0	0	0	0	0.00108	0.02661	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_sp_AF08_23	0	0	0	0	0	0	0	0	0	0	0	0.00091	0.03613	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Massiliimalia|s__Massiliimalia_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0.00053	0.00373	0	0	0.01448	0.01919	0	0	0	0	0	0	0.01178	0.02157
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB27106|s__GGB27106_SGB6188	0	0	0	0	0	0	0	0	0	0	0	0	0.07906	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus|s__Pediococcus_argentinicus	0	0	0	0	0	0	0	0	0	0	0	0	0.04286	0	0	0	0	0	0.0204	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium	0	0	0	0	0	0	0	0	0	0	0	0	0.01916	0	0	0	0	0	0	0	0	0	0	0	0.05253
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_SGB9260	0	0	0	0	0	0	0	0	0	0	0	0	0.00726	1.27999	0.3804	0	0	0	0	0.05041	0.01748	0.22957	0.43572	0.09802	0.03474
k__Bacteria|p__Firmicutes|c__CFGB1814|o__OFGB1814|f__FGB1814|g__GGB4802|s__GGB4802_SGB6641	0	0	0	0	0	0	0	0	0	0	0	0	0.00115	0	0	0	0	0	0	0	0	0.00415	0.03846	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_sp_oral_taxon_807	0	0	0	0	0	0	0	0	0	0	0	0	0.00035	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri_clade_A	0	0	0	0	0	0	0	0	0	0	0	0	0	7.82394	0.21299	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	3.72989	5.66673	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__GGB9400|s__GGB9400_SGB14745	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71515	0.71939	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__GGB16040|s__GGB16040_SGB9347	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63131	0.02682	0	0	0	0	0	0.04554	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB9580|s__GGB9580_SGB14996	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28335	0.22062	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB3363|s__GGB3363_SGB4448	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23504	0.0008	0.19905	0.43059	0	0	0.01488	0.12178	1.52055	0	0.00809	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB14987	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10718	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048|f__FGB3048|g__GGB9559|s__GGB9559_SGB14969	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07107	0.00447	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9719|s__GGB9719_SGB53514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05818	0.20585	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium_UC5_1_1E11	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05244	0.07461	0	0	0	0	0.05569	0.29346	0	0.14093	0.14702	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_porcorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04989	0.01582	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__GGB9469|s__GGB9469_SGB14862	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03558	1.08496	0	0	0	0	0.00827	0.50248	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB75922|o__OFGB75922|f__FGB75922|g__GGB34900|s__GGB34900_SGB14891	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03129	0.01177	0	0.02756	0	0	0.00657	0.0004	0	0.0159	0.07838	0.00132
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_aldenensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02531	0	0.00029	0	0.10041	0.03422	0	0	0.01286	0.028	0	0
k__Bacteria|p__Actinobacteria|c__CFGB9287|o__OFGB9287|f__FGB9287|g__GGB37167|s__GGB37167_SGB62963	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01933	0.01469	0.01488	0.02036	0.01501	0.01687	15.77762	12.3575	0	0	0.01487	0.00699
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Promicromonosporaceae|g__Isoptericola|s__Isoptericola_variabilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01743	0.02052	0.06114	0.01188	0	0	0	0	0	0	0.04781	0.08707
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01532	0	0.03833	0	0.01624	0	0.13246	0.00467	3.28654	0.1964	12.33307	1.06384
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB79395|s__GGB79395_SGB105947	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01099	0.00778	0	0	0	0	0	0	0.00806	0.0033	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB79916|s__GGB79916_SGB4587	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00903	0	0.0098	0.10997	0.5887	0	0.00725	0	0.83431	0.04943	0.0067	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Longibaculum|s__Longibaculum_muris	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00757	0.02442	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB76046|o__OFGB76046|f__FGB76046|g__GGB51510|s__GGB51510_SGB71883	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00612	0	0	0	0.00249	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB76046|o__OFGB76046|f__FGB76046|g__GGB55957|s__GGB55957_SGB77276	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00611	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_SGB8255	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00443	0	0.00402	0	0.0179	0.00245	0	0	0.00527	0	0.0133	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Metaruminococcus|s__Candidatus_Metaruminococcus_caecorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00427	0.00302	0	0	0	0.00044	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_iners	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00268	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_ph3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026	0	0	0	0	0	0	0	0	0	0.0008	0.00533
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_hominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00219	0.02897	0	0.00858	0.38343	1.70666	0	0.00167	0	0	0	0.00634
k__Bacteria|p__Firmicutes|c__CFGB3009|o__OFGB3009|f__FGB3009|g__GGB9474|s__GGB9474_SGB14868	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00189	0.03405	0	0	0	0	0	0	0	0	0.00902	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Cuneatibacter|s__Cuneatibacter_caecimuris	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00186	0.0182	0	0	0	0	0	0.0015	0	0.01654	0.02336	0.00247
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Murimonas|s__Murimonas_intestini	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00186	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128	0	0.00446	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025	0	0.01342	0	0	0	0	0	0	0	0.01342	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB3167|s__GGB3167_SGB4181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76551	0	0	0	0	0	0.55892	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Cryobacterium|s__Cryobacterium_SGB4870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01192	0	0.00689	0	0.00992	0.00603	0.03769	0.96658	3.91071	0.00487	0.03325
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__GGB9469|s__GGB9469_SGB14863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00649	0	0.00223	0	0.00281	0	0.02966	0.04447	3.11037	0	0.02245
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3446|s__GGB3446_SGB4597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00525	0	0.04411	0.01393	0.64664	0	0.05267	0	0	0.13932	2.13722
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292|f__FGB1292|g__GGB3109|s__GGB3109_SGB4119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00331	0	0	0.05686	0.14664	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Tyzzerella|s__Tyzzerella_nexilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0.01725	0.00797	1.61002	1.35738	0.01251	0.01128
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pullorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00097	0	0.00137	0	0.00213	3.35125	3.86914	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19899	3.78478	0.00146	0	0.03589	0	0	0	5.13477	0.47823
k__Bacteria|p__Firmicutes|c__CFGB76238|o__OFGB76238|f__FGB76238|g__GGB3478|s__GGB3478_SGB14857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70259	0	0	0	0	0	0.00278	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_AF24_7LB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2186	0.05299	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Eubacteriales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacteriales_Family_XIII_Incertae_Sedis_unclassified_SGB71368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16402	0.02453	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Massilimicrobiota|s__Massilimicrobiota_sp_An134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12896	0	0	0	0.27328	0.6392	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_SGB66626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11733	0.00935	0	0	0.09261	0	0.14745	0.00265	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_faecihominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03531	0.16567	0	0	0	0.00119	0.02245	0.48719	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3463|s__GGB3463_SGB4621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02077	0.02351	0	0	0.00658	0.02987	0	0	0.73268	2.24232
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Massilimicrobiota|s__Massilimicrobiota_timonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01977	0.01226	0	0	0	0	0.02319	0.00205	0.00228	0.00972
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048|f__FGB3048|g__GGB9561|s__GGB9561_SGB14972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01938	0.00999	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Traorella|s__Traorella_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01868	0.0276	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227|f__FGB1227|g__GGB3000|s__GGB3000_SGB3991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01517	0.05465	0	0	0	0	0	0	0	0.06139
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01393	0	0.13556	0.0225	0.0073	0	0.0109	0	0.01067	0.01109
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__GGB33512|s__GGB33512_SGB15203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01219	0.07983	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9608|s__GGB9608_SGB15041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01189	0.05169	0	0	0	0	0	0	0	0
